fecha,mes,dia,primero,segundo,yearprimera,yearsegundo
2011-04-09,Abril,9,29.3,25.2,2011,1950
2014-04-10,Abril,10,25.4,25.2,2014,1983
2014-04-11,Abril,11,25.3,23.2,2014,1992
1955-04-12,Abril,12,24.2,24,1955,1995
1995-04-13,Abril,13,26,25.6,1995,2017
1955-04-14,Abril,14,27.5,25.9,1955,2017
2014-04-15,Abril,15,26.1,25.4,2014,1955
2014-04-16,Abril,16,27.5,24.8,2014,1970
1970-04-17,Abril,17,27.8,27,1970,2013
2014-04-18,Abril,18,26.6,26.2,2014,1970
1957-04-19,Abril,19,24.5,24.2,1957,2007
1992-04-20,Abril,20,25.2,24.6,1992,2002
1992-04-21,Abril,21,26,24.5,1992,2007
1992-04-22,Abril,22,26.4,24.8,1992,1966
1992-04-23,Abril,23,26.4,25.8,1992,2002
1992-04-24,Abril,24,27.4,26.1,1992,1957
2002-04-25,Abril,25,28.2,27.4,2002,1977
1992-04-26,Abril,26,28.2,27.1,1992,2008
1992-04-27,Abril,27,27.6,26.6,1992,2005
2005-04-28,Abril,28,29.2,26.6,2005,1994
2005-04-29,Abril,29,29.8,27.6,2005,1994
2005-04-30,Abril,30,29,26.8,2005,1994
1994-05-01,Mayo,1,30,27.3,1994,2005
1994-05-02,Mayo,2,30.6,27,1994,1987
1950-05-03,Mayo,3,26.7,26.6,1950,2008
1958-05-04,Mayo,4,29.3,28.6,1958,2008
1955-05-05,Mayo,5,28,28,1955,1989
1989-05-06,Mayo,6,29.8,28.4,1989,1953
1958-05-07,Mayo,7,29.5,29.4,1958,1989
1958-05-08,Mayo,8,31.2,29.2,1958,1962
1958-05-09,Mayo,9,31,30.8,1958,1965
1965-05-10,Mayo,10,31.4,31.2,1965,2014
2012-05-11,Mayo,11,31.6,31.3,2012,2015
2015-05-12,Mayo,12,33.3,32.2,2015,2012
2015-05-13,Mayo,13,35.1,29.6,2015,1979
2015-05-14,Mayo,14,31.2,31,2015,1965
1961-05-15,Mayo,15,30.6,30.6,1961,1965
1965-05-16,Mayo,16,31.6,31,1965,2006
2006-05-17,Mayo,17,33,31.8,2006,1992
1992-05-18,Mayo,18,33.4,29.7,1992,2007
1958-05-19,Mayo,19,30.2,29.8,1958,1964
1958-05-20,Mayo,20,29.5,29.1,1958,2005
1953-05-21,Mayo,21,31.6,30.5,1953,2009
1953-05-22,Mayo,22,32.7,30.2,1953,1974
1953-05-23,Mayo,23,34.2,31,1953,2011
1953-05-24,Mayo,24,33.3,30.6,1953,2011
2011-05-25,Mayo,25,33.6,32.2,2011,2017
1953-05-26,Mayo,26,31.6,31.6,1953,2011
1953-05-27,Mayo,27,31.2,31.2,1953,2006
2006-05-28,Mayo,28,33.3,33,2006,2001
2006-05-29,Mayo,29,33.1,32.6,2006,2001
2001-05-30,Mayo,30,33.4,32.1,2001,2012
1994-05-31,Mayo,31,34,33.3,1994,2012
2012-06-01,Junio,1,34.8,33.4,2012,1994
2012-06-02,Junio,2,35.5,33.8,2012,2002
2002-06-03,Junio,3,33,32.8,2002,2015
1980-06-04,Junio,4,32.6,32.6,1980,2015
1983-06-05,Junio,5,33,32.1,1983,2015
1983-06-06,Junio,6,34.2,33.3,1983,2015
1983-06-07,Junio,7,34.4,33.2,1983,1981
1981-06-08,Junio,8,34.4,33.3,1981,2016
1981-06-09,Junio,9,34.6,34.2,1981,1983
1983-06-10,Junio,10,34.8,33.5,1983,2003
1983-06-11,Junio,11,36.2,35,1983,1981
1981-06-12,Junio,12,38,34,1981,2014
1981-06-13,Junio,13,37.4,36.3,1981,2009
2003-06-14,Junio,14,37.4,35.4,2003,1981
1981-06-15,Junio,15,36.8,35.6,1981,2003
1981-06-16,Junio,16,37.2,34.2,1981,2002
2017-06-17,Junio,17,35.9,34.4,2017,1982
2005-06-18,Junio,18,35.2,34.8,2005,2009
2005-06-19,Junio,19,36.4,34,2005,1965
2005-06-20,Junio,20,37.3,36.6,2005,1965
1965-06-21,Junio,21,37.6,37,1965,2003
2001-06-22,Junio,22,37.2,36.8,2001,2003
2005-06-23,Junio,23,36.8,36.7,2005,2017
2003-06-24,Junio,24,36,35.9,2003,2016
2001-06-25,Junio,25,38.2,37.5,2001,2008
2001-06-26,Junio,26,37,37,2001,2012
1986-06-27,Junio,27,39,37.8,1986,2004
1986-06-28,Junio,28,39.2,38.6,1986,2015
1950-06-29,Junio,29,37.7,36.7,1950,2012
1950-06-30,Junio,30,38.4,38.2,1950,1994
1994-07-01,Julio,1,38.8,36.6,1994,1982
1994-07-02,Julio,2,36.2,36,1994,2001
1994-07-03,Julio,3,39.6,38.2,1994,2005
1994-07-04,Julio,4,37.8,35.7,1994,2015
2015-07-05,Julio,5,40.4,37.4,2015,1959
1982-07-06,Julio,6,40.8,39,1982,2015
1982-07-07,Julio,7,42.6,42.1,1982,2015
1982-07-08,Julio,8,40.2,37.4,1982,2010
1950-07-09,Julio,9,37.7,36.6,1950,2006
2016-07-10,Julio,10,38.2,37.4,2016,2015
2003-07-11,Julio,11,37.1,37,2003,1982
1983-07-12,Julio,12,37,36.4,1983,2003
2015-07-13,Julio,13,37.1,36.8,2015,1966
2015-07-14,Julio,14,38.2,37.2,2015,1975
2005-07-15,Julio,15,38.7,37,2005,2015
2005-07-16,Julio,16,41.3,38.6,2005,1978
2005-07-17,Julio,17,38.9,38.8,2005,1978
2012-07-18,Julio,18,37,36.9,2012,2015
1991-07-19,Julio,19,38.6,38,1991,1967
1967-07-20,Julio,20,39.6,38.4,1967,1995
2015-07-21,Julio,21,38,37.6,2015,1967
2005-07-22,Julio,22,38.4,36.4,2005,1990
2004-07-23,Julio,23,37.5,37,2004,1980
1995-07-24,Julio,24,37.6,37.2,1995,1985
1985-07-25,Julio,25,38,36.6,1985,1954
1992-07-26,Julio,26,37,36.5,1992,1954
1992-07-27,Julio,27,37.8,37,1992,1951
1979-07-28,Julio,28,37.6,37,1979,1993
1995-07-29,Julio,29,38.6,37.6,1995,1993
1983-07-30,Julio,30,40,39.7,1983,2016
1983-07-31,Julio,31,37.8,37.5,1983,2001
1957-08-01,Agosto,1,38.1,37.9,1957,2001
1957-08-02,Agosto,2,37.2,36.4,1957,2018
1991-08-03,Agosto,3,37.8,37.5,1991,2016
1990-08-04,Agosto,4,37.4,37.2,1990,2008
2003-08-05,Agosto,5,37.3,37.2,2003,1976
1953-08-06,Agosto,6,37.9,36.6,1953,1991
1994-08-07,Agosto,7,38,37.4,1994,2003
1953-08-08,Agosto,8,36.9,36.6,1953,1998
2012-08-09,Agosto,9,38.2,37,2012,1998
2012-08-10,Agosto,10,41.4,37,2012,1998
2012-08-11,Agosto,11,40.6,37.8,2012,2003
2003-08-12,Agosto,12,38,37.6,2003,1987
1987-08-13,Agosto,13,40,37.8,1987,2003
1987-08-14,Agosto,14,38.6,38,1987,2003
1987-08-15,Agosto,15,41.2,37.2,1987,1991
1987-08-16,Agosto,16,40.2,35.6,1987,2009
1995-08-17,Agosto,17,37.6,37.2,1995,2011
2012-08-18,Agosto,18,37.5,36.2,2012,1992
1987-08-19,Agosto,19,37.4,37,1987,2011
2011-08-20,Agosto,20,38.8,38.7,2011,2012
2012-08-21,Agosto,21,39.9,38.4,2012,1980
1980-08-22,Agosto,22,37.6,36.9,1980,2012
2001-08-23,Agosto,23,36.6,35.6,2001,1968
2001-08-24,Agosto,24,37,35.6,2001,2012
2000-08-25,Agosto,25,36.2,36.1,2000,2001
2010-08-26,Agosto,26,38,37.8,2010,1991
1991-08-27,Agosto,27,37,37,1991,2007
2007-08-28,Agosto,28,38.2,38,2007,1991
1991-08-29,Agosto,29,35.8,34.2,1991,2015
1962-08-30,Agosto,30,34.8,33.8,1962,1991
1954-08-31,Agosto,31,33.2,33.2,1954,1984
1984-09-01,Septiembre,1,34.6,33.4,1984,1998
1984-09-02,Septiembre,2,36.4,35.5,1984,2014
2016-09-03,Septiembre,3,34.3,34.1,2016,2005
2016-09-04,Septiembre,4,35,34.5,2016,2005
2016-09-05,Septiembre,5,35.6,35,2016,1988
1988-09-06,Septiembre,6,36.4,34.7,1988,2016
1988-09-07,Septiembre,7,39.2,33.6,1988,1966
1966-09-08,Septiembre,8,35.6,35.2,1966,1985
1966-09-09,Septiembre,9,35.6,35,1966,2011
1966-09-10,Septiembre,10,34.6,34.2,1966,2011
1964-09-11,Septiembre,11,33.4,33.4,1964,1966
1987-09-12,Septiembre,12,34.5,33.4,1987,1980
1956-09-13,Septiembre,13,37,35.6,1956,1987
1987-09-14,Septiembre,14,36.4,33.5,1987,1956
1987-09-15,Septiembre,15,35.8,33.4,1987,2000
1987-09-16,Septiembre,16,34.6,32.6,1987,2011
1987-09-17,Septiembre,17,32.5,31.4,1987,1978
1987-09-18,Septiembre,18,32.5,32,1987,1978
1978-09-19,Septiembre,19,33.4,32,1978,1987
1987-09-20,Septiembre,20,32.6,31.2,1987,1970
1970-09-21,Septiembre,21,31.2,31.2,1970,2018
1970-09-22,Septiembre,22,31.2,31.1,1970,2018
2018-09-23,Septiembre,23,32.7,30.2,2018,1985
1962-09-24,Septiembre,24,30.6,30.2,1962,1957
1983-09-25,Septiembre,25,34.8,30.8,1983,2013
1983-09-26,Septiembre,26,33.6,31.5,1983,2013
2013-09-27,Septiembre,27,30.9,29.8,2013,2011
1954-09-28,Septiembre,28,29.8,29.2,1954,2011
1967-09-29,Septiembre,29,30,28.6,1967,1985
1985-09-30,Septiembre,30,28.6,28.4,1985,1980
1980-10-01,Octubre,1,29.6,29,1980,1997
1970-10-02,Octubre,2,29.8,29.6,1970,2013
2011-10-03,Octubre,3,29.7,28.6,2011,1985
2004-10-04,Octubre,4,30.3,29.2,2004,2011
2009-10-05,Octubre,5,29.5,29.2,2009,2011
2011-10-06,Octubre,6,30.6,28.2,2011,1952
2012-10-07,Octubre,7,28.2,27.5,2012,1952
2012-10-08,Octubre,8,29.6,26.2,2012,1967
1997-10-09,Octubre,9,28.8,28.5,1997,2012
1997-10-10,Octubre,10,28.6,28,1997,2011
2011-10-11,Octubre,11,30,28.2,2011,2009
2011-10-12,Octubre,12,30.4,28.2,2011,2009
2011-10-13,Octubre,13,27.5,27.2,2011,1985
1981-10-14,Octubre,14,25.4,25.2,1981,1985
1981-10-15,Octubre,15,26.8,25.8,1981,1985
2014-10-16,Octubre,16,26.4,26.2,2014,1967
1981-10-17,Octubre,17,26.6,26,1981,1967
2014-10-18,Octubre,18,27.7,27,2014,2013
2014-10-19,Octubre,19,28.2,25.7,2014,1954
2014-10-20,Octubre,20,29.7,23.9,2014,2013
2014-10-21,Octubre,21,28,24.6,2014,1996
1996-10-22,Octubre,22,25.2,24.2,1996,1989
2014-10-23,Octubre,23,26.7,24.8,2014,1996
2014-10-24,Octubre,24,27.9,26.8,2014,2004
2014-10-25,Octubre,25,28.9,24.9,2014,2017
2014-10-26,Octubre,26,26.7,25.4,2014,2013
2017-10-27,Octubre,27,25.1,25,2017,1995
1995-10-28,Octubre,28,25.4,25.2,1995,2013
2001-10-29,Octubre,29,24.8,24.6,2001,1968
2001-10-30,Octubre,30,25.4,23.2,2001,2006
1989-10-31,Octubre,31,24.2,22.6,1989,1968
1989-11-01,Noviembre,1,22.8,22.2,1989,1981
1981-11-02,Noviembre,2,23.6,23.4,1981,2013
1981-11-03,Noviembre,3,23.8,23.7,1981,1954
1954-11-04,Noviembre,4,21.7,21.4,1954,1981
1970-11-05,Noviembre,5,21.4,21.3,1970,1953
2013-11-06,Noviembre,6,23.2,22,2013,2015
2015-11-07,Noviembre,7,23.8,21.7,2015,2013
2015-11-08,Noviembre,8,21,19.6,2015,1958
1985-11-09,Noviembre,9,24.8,19.5,1985,1950
1985-11-10,Noviembre,10,23,21.9,1985,2002
2011-11-11,Noviembre,11,20.7,20.4,2011,1954
2013-11-12,Noviembre,12,24.4,20.8,2013,1977
2013-11-13,Noviembre,13,22.8,18.3,2013,2016
1975-11-14,Noviembre,14,19.4,18.9,1975,2012
1975-11-15,Noviembre,15,21.2,18.6,1975,1963
2009-11-16,Noviembre,16,20,18.2,2009,1990
2009-11-17,Noviembre,17,21.7,20.8,2009,1990
1990-11-18,Noviembre,18,18.6,18.6,1990,1994
2009-11-19,Noviembre,19,17.5,17.4,2009,1990
1992-11-20,Noviembre,20,18.8,18.1,1992,2015
2014-11-21,Noviembre,21,18.2,17.5,2014,2009
2014-11-22,Noviembre,22,17.8,17.4,2014,1984
2011-11-23,Noviembre,23,18.4,17.6,2011,2017
2014-11-24,Noviembre,24,18.4,16.9,2014,1951
1981-11-25,Noviembre,25,19.2,16.8,1981,1992
1992-11-26,Noviembre,26,18,16.6,1992,2007
1952-11-27,Noviembre,27,17.5,17.2,1952,2000
1970-11-28,Noviembre,28,17.2,17.2,1970,2000
1983-11-29,Noviembre,29,17.2,15.5,1983,2015
1952-11-30,Noviembre,30,17.1,16.2,1952,1953
1996-12-01,Diciembre,1,17.4,16,1996,2014
1985-12-02,Diciembre,2,16.8,16.5,1985,2014
1953-12-03,Diciembre,3,16.6,16,1953,1952
2007-12-04,Diciembre,4,18.5,18,2007,2006
2006-12-05,Diciembre,5,16.5,16,2006,1994
2007-12-06,Diciembre,6,18,15.5,2007,2018
2007-12-07,Diciembre,7,14.2,14.2,2007,2011
1950-12-08,Diciembre,8,18.2,17.4,1950,2010
1978-12-09,Diciembre,9,17.8,15.2,1978,1981
1978-12-10,Diciembre,10,18,15.8,1978,1961
1950-12-11,Diciembre,11,15.5,15.2,1950,1997
1998-12-12,Diciembre,12,19.6,15.2,1998,1981
1981-12-13,Diciembre,13,16,13.6,1981,1974
2003-12-14,Diciembre,14,16.6,15.7,2003,1954
1989-12-15,Diciembre,15,15.8,14.4,1989,1987
2015-12-16,Diciembre,16,16.8,16.6,2015,1987
1987-12-17,Diciembre,17,16.8,15.9,1987,2015
2014-12-18,Diciembre,18,16.9,16.1,2014,2015
2015-12-19,Diciembre,19,17.9,15.4,2015,1991
1952-12-20,Diciembre,20,15.4,14.2,1952,2011
2011-12-21,Diciembre,21,17.5,14.5,2011,1989
1952-12-22,Diciembre,22,18,15.4,1952,2012
1991-12-23,Diciembre,23,19.4,16.3,1991,1952
2012-12-24,Diciembre,24,16.5,15.6,2012,1955
1977-12-25,Diciembre,25,16,16,1977,1982
2002-12-26,Diciembre,26,15.8,14.9,2002,2012
2013-12-27,Diciembre,27,14.9,14.5,2013,1955
1955-12-28,Diciembre,28,17.4,15.4,1955,1958
1990-12-29,Diciembre,29,15.2,13.6,1990,2015
1966-12-30,Diciembre,30,16.4,16.2,1966,2017
2011-12-31,Diciembre,31,15,14.8,2011,2004
